_id,objectType,broadPeriod,description,inscription,mintName,district,parish,lat,lng,fromDate,toDate,imageURL,discoveryMethod,subsequently
ObjectId(57da611885c5eb0da62cb47d),WATER PIPE (ARCHITECTURAL),POST MEDIEVAL,"Lead pipe fragment. A short length of cast lead pipe of internal diameter 14.6mm and maximum wall thickness 6.4mm, slightly curved, gouged at one end, possibly from its having been forced into the aperture of a larger pipe or outlet, and patinated overall. This may have directed water into a trough or out from a pump. The pipe lacks the ridging to be expected of a pipe rolled from cast sheet with a sealed seam - the medieval way of making lead pipes - though the insertion of one short length into the next was employed with late medieval ceramic pipes. Suggested date: Post-Medieval, 1600-1850.



Length: 79mm, External diameter: 24mm, Weight: c.235gms.",,,West Lindsey,Northorpe,53.46223621,-0.66093748,1600,,https://finds.org.uk/images/mforeman/medium/NLM27890a.JPG,Metal detector,Returned to finder
ObjectId(57da611885c5eb0da62cb47e),PIPE TAMPER,POST MEDIEVAL,"A fragment of a cast copper alloy pipe tamper, of Post Medieval dating circa (AD 1650-1750). The pipe tamper consists of a flat sub oval base with a rounded moulded collar. Below this is a narrower collar from which the stem extends to a broken tamping end. The tamper has a fairly even mid-dark green patina. There are plenty of examples on the database and others have been discovered in Harbury, Warwickshire (WAW-65B8D7) and Broad Hinton, Wiltshire (WILT-E03A37).

The fragment measures 23 mm in length, 11.7 in width across the base. It is 6.3 mm thick and weighs 5.3 grams.",,,Stratford-on-Avon,Kineton,52.14724688,-1.50453522,1650,,https://finds.org.uk/images/vickyallnatt/medium/HESH5F01A5.jpg,Metal detector,Returned to finder
ObjectId(57da611885c5eb0da62cb47f),PIPE TAMPER,POST MEDIEVAL,"A Post Medieval copper alloy decorative pipe tamperterminal, dating late 17th-19th century. It is in the form of a standing dog. The dog has a long neck, rounded head, and short tail which curves back on itself. The dog is standing on a narrow rectangular platform with a triangular projection beneath which would have connected to the stem of the pipe tamper.The object has a dark brown patina.

Similar examples are on the PAS database, cf.NARC-AEF0CE and date to the later Post Medieval period.

dimensions: height: 25.03 mm; length: 20.95 mm; width: 5.02 mm; weight: 5.67g.",,,Lambeth,Bishop's,51.50376016,-0.11395435,1650,,https://finds.org.uk/images/bpaites/medium/ESS4BE896DogKnifeCap.jpg,Metal detector,Returned to finder
ObjectId(57da611885c5eb0da62cb480),PIPE TAMPER,POST MEDIEVAL,"A complete copper alloy pipe tamper with an oval panel featuring the bust of Charles I facing right on one side and the bust of Henrietta Maria facing left on the opposite side. There is a small knop at the 12, 3 and 9 oclock positions around the edge of the oval panel.

Around Charles I, the legend reads: CAROLVS DG MAG [ ] HIB REX Around Henrietta, the legend reads: HENRIETTA MARIA DG MAG ET [ ] FRAN ET HIB REG

Dimensions: 69mm long. The head/panel is 41mm long, 31mm wide and 2.5mm thick. The base of the stem is 8mm in diameter and 28mm long, and is made up of several sections of various lengths. Weight: 25g.

Henrietta Maria was a French Roman Catholic born in 1609 and married Charles I in 1625. She was the mother of Charles II. Research reveals that Henrietta, a Roman catholic in a then Protestant country, was not particularly popular with the people of England. It therefore possibly seems an unusual choice to have a pipe tamper commemorating her marriage to Charles I. She died in 1669, and the date range for this pipe tamper has therefore been given as between 1625 and 1669.

A similar one has been recorded on this database at WAW-4DD4B6.",,,,,,,1625,,https://finds.org.uk/images/jcassidy/medium/NARC20815Ca.JPG,Metal detector,Returned to finder
ObjectId(57da611885c5eb0da62cb481),FIGURINE,POST MEDIEVAL,"A post medieval incomplete ceramic pipe clay figurine dating to the 17th century. The figurine depicts a standing figure on a six-sided angular base. The head of the figure is broken and missing. The figure appears to be wearing vestments suggesting this is a male clerical figure. There is a band of floral decoration across the back of the figurine with the initials IB in the centre which are probably the maker's initials forming a maker's mark. This figurine has been cast using white pipe clay; there is no evidence of pigment.



Hazel Forsyth suggested these figurines may have been manufactured in part of devotional purposes (pers comm).



Dimensions: height: 51.39mm; width of figurine: 30.05mm; thickness of figurine: 14.35mm; width of base: 44.87; thickness of base: 20.07mm;weight: 26.25g.",,,Southwark,Rotherhithe,51.49407113,-0.07113608,1600,,https://finds.org.uk/images/ksumnall/medium/FigurineLON1FB313v2.jpg,Other chance find,Returned to finder
ObjectId(57da611885c5eb0da62cb482),UNIDENTIFIED OBJECT,POST MEDIEVAL,"A copper-alloy object of uncertain date and function. It is an inverted t-shaped object which is circular in cross section, like a pipe and is hollow. The three terminals end in scalloped edges with a collar below. Each terminal has an internal diameter of 20mm. Both faces are decorated with a pointed shield shaped design which stands proud of the surface. Two diagonal grooves divide each shield dividing it into a lozenge shape at the base and two sub-triangular shapes at the top. Surrounding each shield and mirrioring its shape is a border of transverse grooves. Around these shields is an entwined foliate design which extends around the base of the object. There is a circular hole in the base of the object with an internal diameter of 7mm. It appears to be a decorative fitting of some sort, possibly for joining pipes together.

The object has a dark green patina and a lighter rough green internal patina. The style of the foliate decoration suggests a Post-Medieval date is likely.",,,Warrington,,,,1600,,https://finds.org.uk/images/jebiddle/medium/Cufitting.jpg,Metal detector,Returned to finder
ObjectId(57da611885c5eb0da62cb483),PIPE TAMPER,POST MEDIEVAL,"An incomplete post-Medieval copper-alloy object, possibly a pipe tamper (c. 1700-c. 1900).



This object is circular in cross-section and has baluster/reel mouldings along its shaft. It has a flat circular terminal with a small depression in the centre of the upper face. Just below the rim of the terminal there is a circumferential groove. At the opposite end there is a break.



The object has a green patina.



Length: 54.3mm; maximum diameter of shaft 6.8mm; diameter of terminal 12.7mm. Weight: 54.3g.",,,Isle of Wight,,,,1700,,https://finds.org.uk/images/fbasford/medium/IOW2015155.JPG,Metal detector,Returned to finder
ObjectId(57da611885c5eb0da62cb484),WEIGHT,POST MEDIEVAL,"A complete lead or lead alloy possible apothecary weight of Post Medieval dating (c. AD 1600 to c. AD 1700).



The weight is rectangularand in cross section. The obverse has the initials W L stamped at an anglewithin a pellet border, located inside a circular cartouche.The reverse isundecorated.



The weight measures 22.8 mm in length and is 19.3 mm wide. It has a thickness of 3.7 mm and weighs 12.1 g (0.43 oz).



The weight is a light brown in colour with an uneven patina. Abrasion caused by movement whilst within the plough soil may have resulted in the loss of some of the original surface detail.



The style of the cartouche is similar to that used for maker's marks on 17th to 18th Century clay tobacco pipes, therefore it is probable that this probable weight is of a similar date. A similar probable weight has been recorded on the PAS database as WMID-B330F8.",,,Malvern Hills,Grimley,52.22886825,-2.27959604,1600,,https://finds.org.uk/images/hglenn/medium/WMIDB350A4a.jpg,Metal detector,Returned to finder
ObjectId(57da611885c5eb0da62cb485),WEIGHT,POST MEDIEVAL,"A complete lead or lead alloy possible apothecary weight of Post Medieval dating (c. AD 1600 to c. AD 1700).



The weight is sub square and rectangular in section. The obverse has the inititals WL stamped at an angle,within a circular cartouche. The reverse is undecorated.



The weight measures 14.5 mm in length and is 14.3 mm wide. It has a thickness of 3.7 mm and weighs 6.3 g (0.23 oz).



The weight is a light brown in colour with an uneven patina. Abrasion caused by movement whilst within the plough soil may have resulted in the loss of some of the original surface detail.



The style of the cartouche is similar to that used for maker's marks on 17th to 18th Century clay tobacco pipes, therefore it is probable that this probable weight is of a similar date.",,,Malvern Hills,Grimley,52.22886825,-2.27959604,1600,,https://finds.org.uk/images/hglenn/medium/WMIDB330F8.jpg,Metal detector,Returned to finder
ObjectId(57da611885c5eb0da62cb486),CLAY PIPE (SMOKING),MODERN,"An incomplete clay pipe of Post Medieval date. The object consists of the bowl of a clay pipe and a fragment of the stem. The mouth of the bowl is decorated with a series of moulded ridges. There is a small round spur at the base of the bowl measuring 5.89mm in diameter. The pipe bowl is incomplete and has a skull and crossbones motif on each side and part of a motto underneath. The motto would originally have read either 'DEATH OR GLORY' or 'DEATH &amp; GLORY' (both versions occur and it's not clear which has been used here). This motif is, in fact, the emblem of the 17th Lancers, a regiment originally formed in 1759 and most famous for their 'Charge of the Light Brigade', which took place during the Crimean War at the Battle of Balaclava on 25 October 1854. The motto of the 17th Lancers was 'Death or Glory' and pipes depicting this motif, sometimes with the motto as well, were one of the popular designs that were produced in the Manchester area at the end of the nineteenth century and into the twentieth century.

The earliest surviving pipemakers catalogue from Manchester dates from around 1906 and was produced by Edward Pollock, whose business had been founded in 1879. This catalogue depicts two versions of the design, one with 'DEATH OR GLORY' underneath the skull and crossbones motif and '17th LANCERS' on the stem (Pattern No 58) and one with an identical motif but without any lettering in either location (Pattern No 95). Later examples of Pattern No 58 produced by Pollock's do not have either the stem lettering or pattern number on. Very similar patterns, also with the lettering 'DEATH OR GLORY' and '17th LANCERS', are shown in the catalogues of two other Manchester makers, Samuel McLardy (c1910; Pattern No 171) and Joseph Holland (c1915; Pattern No 25). A slightly later catalogue produced by McLardy around 1920 does not include this design (Jung 2003, 367-378), although Pollock's was still producing both versions until their business was moved from Manchester in 1994. The Pollock catalogue lists this design as the 'Death &amp; Glory' (sic), while the Mc Lardy and Holland name for it was '17th Lancers'. Although other firms in the area may well have made this pattern as well, these were the three largest manufacturers and, of the catalogue illustrations, only that of Holland shows a symbol mark in the form of a shield on the heel. The firm of Joseph Holland &amp; Sons was founded in 1845 and continued to manufacture pipes until February 1941 (June 2003, 213). Given the symbol mark on the heel, the Chester find is most likely to be a product of this firm, manufactured at some point between about 1880 and 1940.

References:

Higgins, D. A., 2008, 'Merseyside Clay Tobacco Pipes, c1600-1750', Journal of the Merseyside Archaeological Society, 12, 125-60.

Jung, S. Paul Jr., 2003 (ed. D. A. Higgins), Pollocks of Manchester: Three Generations of Clay Tobacco Pipemakers, British Archaeological Reports, Oxford, British Series 352, 390pp.",,,Cheshire West and Chester,,,,1880,,https://finds.org.uk/images/voakden/medium/LVPL0E4D56.jpg,Metal detector,Returned to finder
